A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A340,THURGOOD MARSHALL ACADEMY LOWER SCHOOL 276 W 151ST ST NEW YORK,B4956,Thurgood Marshall Academy Lower School 276 W 151st St New York,1.0000004
A1216,CONCORD HIGH SCHOOL 109 RHINE AVE STATEN ISLAND,B958,Concord High School 109 Rhine Ave Staten Island,1.0000004
A2475,BOLIVAR ROAD ELEMENTARY SCHOOL 6983 BOLIVAR RD CHITTENANGO,B438,Bolivar Road Elementary School 6983 Bolivar Rd Chittenango,1.0000004
A2658,MCVEY ELEMENTARY SCHOOL 2201 DEVON ST EAST MEADOW,B2738,Mcvey Elementary School 2201 Devon St East Meadow,1.0000004
A3031,HICKSVILLE HIGH SCHOOL 180 DIVISION AVE HICKSVILLE,B1887,Hicksville High School 180 Division Ave Hicksville,1.0000004
A3465,BIRCH SCHOOL 2400 CENTRAL PKWY MERRICK,B392,Birch School 2400 Central Pkwy Merrick,1.0000004
A3754,LIBERTY ELEMENTARY SCHOOL 142 LAKE RD VALLEY COTTAGE,B2470,Liberty Elementary School 142 Lake Rd Valley Cottage,1.0000004
A4225,GLEN HEAD ELEMENTARY SCHOOL 7 SCHOOL ST GLEN HEAD,B1618,Glen Head Elementary School 7 School St Glen Head,1.0000004
A4576,VASSAR ROAD ELEMENTARY SCHOOL 174 VASSAR RD POUGHKEEPSIE,B5113,Vassar Road Elementary School 174 Vassar Rd Poughkeepsie,1.0000004
A4727,MAPLE EAST ELEMENTARY SCHOOL 1500 MAPLE RD WILLIAMSVILLE,B2663,Maple East Elementary School 1500 Maple Rd Williamsville,1.0000004
A82,BRONX PREPARATORY CHARTER SCHOOL 3872 3RD AVE BRONX,B542,Bronx Preparatory Charter School 3872 3rd Ave Bronx,1.0000002
A91,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL 36-12 35TH AVE ASTORIA,B3177,Our World Neighborhood Charter School 36-12 35th Ave Astoria,1.0000002
A141,TALENT UNLIMITED HIGH SCHOOL 317 E 67TH ST NEW YORK,B4800,Talent Unlimited High School 317 E 67th St New York,1.0000002
A211,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL 26 BROADWAY NEW YORK,B2549,Lower Manhattan Community Middle School 26 Broadway New York,1.0000002
A469,BRONX COMMUNITY HIGH SCHOOL 1980 LAFAYETTE AVE BRONX,B513,Bronx Community High School 1980 Lafayette Ave Bronx,1.0000002
A488,BRONX LEADERSHIP ACADEMY HIGH SCHOOL 1710 WEBSTER AVE BRONX,B538,Bronx Leadership Academy High School 1710 Webster Ave Bronx,1.0000002
A567,MILTON FEIN SCHOOL 3201 KINGSBRIDGE AVE BRONX,B2804,Milton Fein School 3201 Kingsbridge Ave Bronx,1.0000002
A749,BARD HIGH SCHOOL EARLY COLLEGE BRONX 1619 BOSTON RD BRONX,B273,Bard High School Early College Bronx 1619 Boston Rd Bronx,1.0000002
A1271,STATEN ISLAND TECHNICAL HIGH SCHOOL 485 CLAWSON ST STATEN ISLAND,B4742,Staten Island Technical High School 485 Clawson St Staten Island,1.0000002
A1304,EL PUENTE ACADEMY FOR PEACE AND JUSTICE 250 HOOPER ST BROOKLYN,B1261,El Puente Academy For Peace And Justice 250 Hooper St Brooklyn,1.0000002
A1372,ACADEMY FOR YOUNG WRITERS 1065 ELTON ST BROOKLYN,B49,Academy For Young Writers 1065 Elton St Brooklyn,1.0000002
A1394,BARD HIGH SCHOOL EARLY COLLEGE BROOKLYN 301 VERMONT ST BROOKLYN,B274,Bard High School Early College Brooklyn 301 Vermont St Brooklyn,1.0000002
A1811,EVERGREEN CHARTER SCHOOL 605 PENINSULA BLVD HEMPSTEAD,B1376,Evergreen Charter School 605 Peninsula Blvd Hempstead,1.0000002
A1829,UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN 1290 LAKE AVE ROCHESTER,B5045,University Preparatory Charter School For Young Men 1290 Lake Ave Rochester,1.0000002
A1837,BUSHWICK ASCEND CHARTER SCHOOL 751 KNICKERBOCKER AVE BROOKLYN,B636,Bushwick Ascend Charter School 751 Knickerbocker Ave Brooklyn,1.0000002
A1877,URBAN DOVE TEAM CHARTER SCHOOL 1256 E 21ST ST BROOKLYN,B5064,Urban Dove Team Charter School 1256 E 21st St Brooklyn,1.0000002
A1880,ICAHN CHARTER SCHOOL 6 1701 FULTON AVE BRONX,B2098,Icahn Charter School 6 1701 Fulton Ave Bronx,1.0000002
A2007,CARDINAL MCCLOSKEY COMMUNITY CHARTER SCHOOL 685 E 182ND ST BRONX,B713,Cardinal Mccloskey Community Charter School 685 E 182nd St Bronx,1.0000002
A2050,AKRON MIDDLE SCHOOL 47 BLOOMINGDALE AVE AKRON,B86,Akron Middle School 47 Bloomingdale Ave Akron,1.0000002
A2162,MALTA AVENUE ELEMENTARY SCHOOL 70 MALTA AVE BALLSTON SPA,B2633,Malta Avenue Elementary School 70 Malta Ave Ballston Spa,1.0000002
A2198,BEEKMANTOWN HIGH SCHOOL 37 EAGLE WAY WEST CHAZY,B326,Beekmantown High School 37 Eagle Way West Chazy,1.0000002
A2248,EAST MIDDLE SCHOOL 70 HILLTOP DR BRENTWOOD,B1204,East Middle School 70 Hilltop Dr Brentwood,1.0000002
A2250,LAUREL PARK ELEMENTARY SCHOOL 48 SWAN LN BRENTWOOD,B2423,Laurel Park Elementary School 48 Swan Ln Brentwood,1.0000002
A2257,SOUTH MIDDLE SCHOOL 785 CANDLEWOOD RD BRENTWOOD,B4563,South Middle School 785 Candlewood Rd Brentwood,1.0000002
A2273,BRIGHTON HIGH SCHOOL 1150 WINTON RD S ROCHESTER,B474,Brighton High School 1150 Winton Rd S Rochester,1.0000002
A2398,CHERRY LANE SCHOOL 475 ROSLYN AVE CARLE PLACE,B848,Cherry Lane School 475 Roslyn Ave Carle Place,1.0000002
A2458,UNION EAST ELEMENTARY SCHOOL 3550 UNION RD CHEEKTOWAGA,B5016,Union East Elementary School 3550 Union Rd Cheektowaga,1.0000002
A2462,CHENANGO FORKS MIDDLE SCHOOL 1 GORDON DR BINGHAMTON,B843,Chenango Forks Middle School 1 Gordon Dr Binghamton,1.0000002
A2553,CORNING-PAINTED POST HIGH SCHOOL 201 CANTIGNY ST CORNING,B989,Corning-Painted Post High School 201 Cantigny St Corning,1.0000002
A2574,COXSACKIE-ATHENS HIGH SCHOOL 24 SUNSET BLVD COXSACKIE,B1009,Coxsackie-Athens High School 24 Sunset Blvd Coxsackie,1.0000002
A2604,JAMESVILLE-DEWITT MIDDLE SCHOOL 6280 RANDALL RD JAMESVILLE,B2238,Jamesville-Dewitt Middle School 6280 Randall Rd Jamesville,1.0000002
A2657,EAST MEADOW HIGH SCHOOL 101 CARMAN AVE EAST MEADOW,B1202,East Meadow High School 101 Carman Ave East Meadow,1.0000002
A2714,ELMIRA HIGH SCHOOL 777 S MAIN ST ELMIRA,B1333,Elmira High School 777 S Main St Elmira,1.0000002
A2746,JOHANNA PERRIN MIDDLE SCHOOL 85 POTTER PL FAIRPORT,B2264,Johanna Perrin Middle School 85 Potter Pl Fairport,1.0000002
A2800,FRONTIER MIDDLE SCHOOL 2751 AMSDELL RD HAMBURG,B1530,Frontier Middle School 2751 Amsdell Rd Hamburg,1.0000002
A2804,PINEHURST ELEMENTARY SCHOOL 6050 FAIRWAY CT LAKE VIEW,B4029,Pinehurst Elementary School 6050 Fairway Ct Lake View,1.0000002
A2825,GATES CHILI HIGH SCHOOL 1 SPARTAN WAY ROCHESTER,B1566,Gates Chili High School 1 Spartan Way Rochester,1.0000002
A2890,PINE BROOK ELEMENTARY SCHOOL 2300 ENGLISH RD ROCHESTER,B4017,Pine Brook Elementary School 2300 English Rd Rochester,1.0000002
A2900,ODYSSEY ACADEMY 750 MAIDEN LN ROCHESTER,B3103,Odyssey Academy 750 Maiden Ln Rochester,1.0000002
A2923,GREENWOOD LAKE MIDDLE SCHOOL 1247 LAKES RD MONROE,B1721,Greenwood Lake Middle School 1247 Lakes Rd Monroe,1.0000002
A2926,GRIFFITH INSTITUTE HIGH SCHOOL 290 N BUFFALO ST SPRINGVILLE,B1727,Griffith Institute High School 290 N Buffalo St Springville,1.0000002
A2937,GUILDERLAND ELEMENTARY SCHOOL 2225 WESTERN AVE GUILDERLAND,B1742,Guilderland Elementary School 2225 Western Ave Guilderland,1.0000002
A2947,PAUMANOK ELEMENTARY SCHOOL 1 SEAMAN NECK RD DIX HILLS,B3962,Paumanok Elementary School 1 Seaman Neck Rd Dix Hills,1.0000002
A2995,HAVERSTRAW ELEMENTARY SCHOOL 16 GRANT ST HAVERSTRAW,B1825,Haverstraw Elementary School 16 Grant St Haverstraw,1.0000002
A3051,HOLLAND MIDDLE SCHOOL 11720 PARTRIDGE RD HOLLAND,B1952,Holland Middle School 11720 Partridge Rd Holland,1.0000002
A3078,GARDNER ROAD ELEMENTARY SCHOOL 541 GARDNER RD HORSEHEADS,B1561,Gardner Road Elementary School 541 Gardner Rd Horseheads,1.0000002
A3173,PERSELL MIDDLE SCHOOL 375 BAKER ST JAMESTOWN,B4003,Persell Middle School 375 Baker St Jamestown,1.0000002
A3248,A J SCHMIDT ELEMENTARY SCHOOL 9455 LAKE SHORE RD ANGOLA,B13,A J Schmidt Elementary School 9455 Lake Shore Rd Angola,1.0000002
A3263,COMO PARK ELEMENTARY SCHOOL 1985 COMO PARK BLVD LANCASTER,B954,Como Park Elementary School 1985 Como Park Blvd Lancaster,1.0000002
A3306,LIBERTY MIDDLE SCHOOL 145 BUCKLEY ST LIBERTY,B2473,Liberty Middle School 145 Buckley St Liberty,1.0000002
A3311,LINDENHURST MIDDLE SCHOOL 350 S WELLWOOD AVE LINDENHURST,B2509,Lindenhurst Middle School 350 S Wellwood Ave Lindenhurst,1.0000002
A3318,LITTLE FALLS HIGH SCHOOL 1 HIGH SCHOOL RD LITTLE FALLS,B2518,Little Falls High School 1 High School Rd Little Falls,1.0000002
A3337,ANNA MERRITT ELEMENTARY SCHOOL 389 GREEN ST LOCKPORT,B157,Anna Merritt Elementary School 389 Green St Lockport,1.0000002
A3411,MOTT ROAD ELEMENTARY SCHOOL 7173 MOTT RD FAYETTEVILLE,B2872,Mott Road Elementary School 7173 Mott Rd Fayetteville,1.0000002
A3425,MARYVALE PRIMARY SCHOOL 1 NAGEL DR CHEEKTOWAGA,B2715,Maryvale Primary School 1 Nagel Dr Cheektowaga,1.0000002
A3450,MAYFIELD ELEMENTARY SCHOOL 80 N MAIN ST MAYFIELD,B2727,Mayfield Elementary School 80 N Main St Mayfield,1.0000002
A3479,NEWFIELD HIGH SCHOOL 145 MARSHALL DR SELDEN,B2994,Newfield High School 145 Marshall Dr Selden,1.0000002
A3484,EUGENE AUER MEMORIAL SCHOOL 17 WING ST LAKE GROVE,B1371,Eugene Auer Memorial School 17 Wing St Lake Grove,1.0000002
A3489,LONGWOOD HIGH SCHOOL 100 LONGWOOD RD MIDDLE ISLAND,B2540,Longwood High School 100 Longwood Rd Middle Island,1.0000002
A3515,MINEOLA MIDDLE SCHOOL 200 EMORY RD MINEOLA,B2810,Mineola Middle School 200 Emory Rd Mineola,1.0000002
A3586,NAPLES ELEMENTARY SCHOOL 2 ACADEMY ST NAPLES,B2912,Naples Elementary School 2 Academy St Naples,1.0000002
A3626,NEW ROCHELLE HIGH SCHOOL 265 CLOVE RD NEW ROCHELLE,B2964,New Rochelle High School 265 Clove Rd New Rochelle,1.0000002
A3632,NEWARK MIDDLE SCHOOL 701 PEIRSON AVE NEWARK,B2981,Newark Middle School 701 Peirson Ave Newark,1.0000002
A3642,GIDNEY AVENUE MEMORIAL SCHOOL 300 GIDNEY AVE NEWBURGH,B1607,Gidney Avenue Memorial School 300 Gidney Ave Newburgh,1.0000002
A3654,NEWFANE MIDDLE SCHOOL 2700 TRANSIT RD NEWFANE,B2992,Newfane Middle School 2700 Transit Rd Newfane,1.0000002
A3736,NORTHPORT MIDDLE SCHOOL 11 MIDDLEVILLE RD NORTHPORT,B3048,Northport Middle School 11 Middleville Rd Northport,1.0000002
A3796,ORCHARD PARK MIDDLE SCHOOL 60 S LINCOLN AVE ORCHARD PARK,B3135,Orchard Park Middle School 60 S Lincoln Ave Orchard Park,1.0000002
A3811,KINGSFORD PARK ELEMENTARY SCHOOL 275 W 5TH ST OSWEGO,B2352,Kingsford Park Elementary School 275 W 5th St Oswego,1.0000002
A3844,MEDFORD ELEMENTARY SCHOOL 281 MEDFORD AVE PATCHOGUE,B2748,Medford Elementary School 281 Medford Ave Patchogue,1.0000002
A3907,PITTSFORD-MENDON HIGH SCHOOL 472 MENDON RD PITTSFORD,B4036,Pittsford-Mendon High School 472 Mendon Rd Pittsford,1.0000002
A3929,PLATTSBURGH SENIOR HIGH SCHOOL 1 CLIFFORD DR PLATTSBURGH,B4044,Plattsburgh Senior High School 1 Clifford Dr Plattsburgh,1.0000002
A3941,PORT CHESTER MIDDLE SCHOOL 113 BOWMAN AVE PORT CHESTER,B4057,Port Chester Middle School 113 Bowman Ave Port Chester,1.0000002
A3969,SMITH EARLY LEARNING CENTER 372 CHURCH ST POUGHKEEPSIE,B4518,Smith Early Learning Center 372 Church St Poughkeepsie,1.0000002
A4111,ROYALTON-HARTLAND MIDDLE SCHOOL 78 STATE ST MIDDLEPORT,B4319,Royalton-Hartland Middle School 78 State St Middleport,1.0000002
A4199,SCHENECTADY HIGH SCHOOL 1445 THE PLAZA SCHENECTADY,B4395,Schenectady High School 1445 The Plaza Schenectady,1.0000002
A4231,SEAFORD MIDDLE SCHOOL 3940 SUNSET AVE SEAFORD,B4449,Seaford Middle School 3940 Sunset Ave Seaford,1.0000002
A4296,ACCOMPSETT MIDDLE SCHOOL 660 MEADOW RD SMITHTOWN,B68,Accompsett Middle School 660 Meadow Rd Smithtown,1.0000002
A4321,BIRCHWOOD INTERMEDIATE SCHOOL 121 WOLF HILL RD MELVILLE,B394,Birchwood Intermediate School 121 Wolf Hill Rd Melville,1.0000002
A4380,STARPOINT HIGH SCHOOL 4363 MAPLETON RD LOCKPORT,B4734,Starpoint High School 4363 Mapleton Rd Lockport,1.0000002
A4410,WILLOW RIDGE ELEMENTARY SCHOOL 480 WILLOW RIDGE DR AMHERST,B5375,Willow Ridge Elementary School 480 Willow Ridge Dr Amherst,1.0000002
A4411,WILLITS ELEMENTARY SCHOOL 99 NANA PL SYOSSET,B5372,Willits Elementary School 99 Nana Pl Syosset,1.0000002
A4413,BERRY HILL ELEMENTARY SCHOOL 181 COLD SPRING RD SYOSSET,B366,Berry Hill Elementary School 181 Cold Spring Rd Syosset,1.0000002
A4435,MEACHEM ELEMENTARY SCHOOL 171 SPAULDING AVE SYRACUSE,B2739,Meachem Elementary School 171 Spaulding Ave Syracuse,1.0000002
A4439,SALEM HYDE ELEMENTARY SCHOOL 450 DURSTON AVE SYRACUSE,B4350,Salem Hyde Elementary School 450 Durston Ave Syracuse,1.0000002
A4508,HUGH R JONES ELEMENTARY SCHOOL 2630 REMINGTON RD UTICA,B2017,Hugh R Jones Elementary School 2630 Remington Rd Utica,1.0000002
A4527,WILLIAM L BUCK SCHOOL 75 HORTON AVE VALLEY STREAM,B5353,William L Buck School 75 Horton Ave Valley Stream,1.0000002
A4549,VOORHEESVILLE MIDDLE SCHOOL 432 NEW SALEM RD VOORHEESVILLE,B5147,Voorheesville Middle School 432 New Salem Rd Voorheesville,1.0000002
A4706,DEERFIELD ELEMENTARY SCHOOL 5604 TRENTON RD UTICA,B1060,Deerfield Elementary School 5604 Trenton Rd Utica,1.0000002
A4713,WHITESVILLE CENTRAL SCHOOL 692 MAIN ST WHITESVILLE,B5329,Whitesville Central School 692 Main St Whitesville,1.0000002
A4724,FOREST ELEMENTARY SCHOOL 250 N FOREST RD WILLIAMSVILLE,B1460,Forest Elementary School 250 N Forest Rd Williamsville,1.0000002
A4753,MONTESSORI SCHOOL 31 7 RAVENSWOOD RD YONKERS,B2834,Montessori School 31 7 Ravenswood Rd Yonkers,1.0000002
A4758,GORTON HIGH SCHOOL 100 SHONNARD PL YONKERS,B1653,Gorton High School 100 Shonnard Pl Yonkers,1.0000002
A4836,TOMPKINS-SENECA-TIOGA BOCES 555 WARREN RD ITHACA,B4973,Tompkins-Seneca-Tioga Boces 555 Warren Rd Ithaca,1.0000002
A8,DRAPER MIDDLE SCHOOL 2070 CURRY RD SCHENECTADY,B1132,Draper Middle School 2070 Curry Rd Schenectady,1.0000001
A41,W F PRIOR ELEMENTARY SCHOOL 205 EAST AVE ONEIDA,B5151,W F Prior Elementary School 205 East Ave Oneida,1.0000001
A44,WATERLOO HIGH SCHOOL 96 STARK ST WATERLOO,B5207,Waterloo High School 96 Stark St Waterloo,1.0000001
A45,LA FAYETTE SCHOOL 71 INSLEE ST WATERLOO,B2388,La Fayette School 71 Inslee St Waterloo,1.0000001
A55,GENESEE VALLEY CENTRAL SCHOOL 1 JAGUAR DR BELMONT,B1580,Genesee Valley Central School 1 Jaguar Dr Belmont,1.0000001
A86,HARRIET TUBMAN CHARTER SCHOOL 3565 3RD AVE BRONX,B1802,Harriet Tubman Charter School 3565 3rd Ave Bronx,1.0000001
A223,BATTERY PARK CITY SCHOOL 55 BATTERY PL NEW YORK,B287,Battery Park City School 55 Battery Pl New York,1.0000001
A290,PARK EAST HIGH SCHOOL 230 E 105TH ST NEW YORK,B3935,Park East High School 230 E 105th St New York,1.0000001
A463,WOMEN'S ACADEMY OF EXCELLENCE 456 WHITE PLAINS RD BRONX,B5398,Women'S Academy Of Excellence 456 White Plains Rd Bronx,1.0000001
A480,BRONX COMPASS HIGH SCHOOL 1980 LAFAYETTE AVE BRONX,B515,Bronx Compass High School 1980 Lafayette Ave Bronx,1.0000001
A620,BRONX SCHOOL OF LAW AND FINANCE 99 TERRACE VIEW AVE BRONX,B546,Bronx School Of Law And Finance 99 Terrace View Ave Bronx,1.0000001
A671,PS/MS 194 2365 WATERBURY AVE BRONX,B4119,Ps/Ms 194 2365 Waterbury Ave Bronx,1.0000001
A746,FAIRMONT NEIGHBORHOOD SCHOOL 1550 VYSE AVE BRONX,B1397,Fairmont Neighborhood School 1550 Vyse Ave Bronx,1.0000001
A858,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY 1396 BROADWAY BROOKLYN,B578,Brooklyn High School For Law And Technology 1396 Broadway Brooklyn,1.0000001
A868,PARKSIDE PREPARATORY ACADEMY 655 PARKSIDE AVE BROOKLYN,B3943,Parkside Preparatory Academy 655 Parkside Ave Brooklyn,1.0000001
A1218,CURTIS HIGH SCHOOL 105 HAMILTON AVE STATEN ISLAND,B1035,Curtis High School 105 Hamilton Ave Staten Island,1.0000001
A1408,TEACHERS PREPARATORY HIGH SCHOOL 226 BRISTOL ST BROOKLYN,B4813,Teachers Preparatory High School 226 Bristol St Brooklyn,1.0000001
A1532,CANISTEO-GREENWOOD ELEMENTARY SCHOOL 120 GREENWOOD ST CANISTEO,B689,Canisteo-Greenwood Elementary School 120 Greenwood St Canisteo,1.0000001
A1534,EASTPORT ELEMENTARY SCHOOL 390 MONTAUK HWY EASTPORT,B1229,Eastport Elementary School 390 Montauk Hwy Eastport,1.0000001
A1716,BROOKLYN STUDIO SECONDARY SCHOOL 8310 21ST AVE BROOKLYN,B602,Brooklyn Studio Secondary School 8310 21st Ave Brooklyn,1.0000001
A1721,KINGSBOROUGH EARLY COLLEGE SCHOOL 2630 BENSON AVE BROOKLYN,B2348,Kingsborough Early College School 2630 Benson Ave Brooklyn,1.0000001
A1731,JAMES MADISON HIGH SCHOOL 3787 BEDFORD AVE BROOKLYN,B2231,James Madison High School 3787 Bedford Ave Brooklyn,1.0000001
A1749,ANDRIES HUDDE 2500 NOSTRAND AVE BROOKLYN,B154,Andries Hudde 2500 Nostrand Ave Brooklyn,1.0000001
A1824,BROWNSVILLE ASCEND CHARTER SCHOOL 1501 PITKIN AVE BROOKLYN,B614,Brownsville Ascend Charter School 1501 Pitkin Ave Brooklyn,1.0000001
A1847,HYDE LEADERSHIP CHARTER SCHOOL - BROOKLYN 330 ALABAMA AVE BROOKLYN,B2028,Hyde Leadership Charter School - Brooklyn 330 Alabama Ave Brooklyn,1.0000001
A1859,DISCOVERY CHARTER SCHOOL 133 HOOVER DR ROCHESTER,B1096,Discovery Charter School 133 Hoover Dr Rochester,1.0000001
A1867,WEST BUFFALO CHARTER SCHOOL 113 LAFAYETTE AVE BUFFALO,B5257,West Buffalo Charter School 113 Lafayette Ave Buffalo,1.0000001
A1896,BARRINGER ROAD ELEMENTARY SCHOOL 326 BARRINGER RD ILION,B280,Barringer Road Elementary School 326 Barringer Rd Ilion,1.0000001
A1911,CANARSIE ASCEND CHARTER SCHOOL 9719 FLATLANDS AVE BROOKLYN,B682,Canarsie Ascend Charter School 9719 Flatlands Ave Brooklyn,1.0000001
A1925,VERTUS CHARTER SCHOOL 21 HUMBOLDT ST ROCHESTER,B5121,Vertus Charter School 21 Humboldt St Rochester,1.0000001
A1933,FAMILY LIFE ACADEMY CHARTER SCHOOL III 370 GERARD AVE BRONX,B1404,Family Life Academy Charter School Iii 370 Gerard Ave Bronx,1.0000001
A1946,SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL 120 WADSWORTH AVE NEW YORK,B4420,School In The Square Public Charter School 120 Wadsworth Ave New York,1.0000001
A2004,BOLD CHARTER SCHOOL 1909 DALY AVE BRONX,B436,Bold Charter School 1909 Daly Ave Bronx,1.0000001
A2033,KIPP BEYOND CHARTER SCHOOL 533 W 121ST ST NEW YORK,B2360,Kipp Beyond Charter School 533 W 121st St New York,1.0000001
A2055,DELAWARE COMMUNITY SCHOOL 43 BERTHA ST ALBANY,B1062,Delaware Community School 43 Bertha St Albany,1.0000001
A2062,ROOTS ACADEMY AT WEST HILL 676 CLINTON AVE ALBANY,B4303,Roots Academy At West Hill 676 Clinton Ave Albany,1.0000001
A2074,ALDEN INTERMEDIATE SCHOOL 1648 CRITTENDEN RD ALDEN,B113,Alden Intermediate School 1648 Crittenden Rd Alden,1.0000001
A2141,BABYLON MEMORIAL GRADE SCHOOL 169 PARK AVE BABYLON,B242,Babylon Memorial Grade School 169 Park Ave Babylon,1.0000001
A2150,PLAZA ELEMENTARY SCHOOL 501 SEAMAN AVE BALDWIN,B4045,Plaza Elementary School 501 Seaman Ave Baldwin,1.0000001
A2175,BAY SHORE MIDDLE SCHOOL 393 BROOK AVE BAY SHORE,B291,Bay Shore Middle School 393 Brook Ave Bay Shore,1.0000001
A2184,BAYPORT-BLUE POINT HIGH SCHOOL 200 SNEDECOR AVE BAYPORT,B297,Bayport-Blue Point High School 200 Snedecor Ave Bayport,1.0000001
A2197,BEEKMANTOWN ELEMENTARY SCHOOL 37 EAGLE WAY WEST CHAZY,B325,Beekmantown Elementary School 37 Eagle Way West Chazy,1.0000001
A2231,EAST MIDDLE SCHOOL 167 E FREDERICK ST BINGHAMTON,B1205,East Middle School 167 E Frederick St Binghamton,1.0000001
A2252,NORTH ELEMENTARY SCHOOL 50 W WHITE ST BRENTWOOD,B3015,North Elementary School 50 W White St Brentwood,1.0000001
A2261,WEST MIDDLE SCHOOL 2030 UDALL RD BAY SHORE,B5274,West Middle School 2030 Udall Rd Bay Shore,1.0000001
A2274,FRENCH ROAD ELEMENTARY SCHOOL 488 FRENCH RD ROCHESTER,B1525,French Road Elementary School 488 French Rd Rochester,1.0000001
A2275,COUNCIL ROCK PRIMARY SCHOOL 600 GROSVENOR RD ROCHESTER,B1003,Council Rock Primary School 600 Grosvenor Rd Rochester,1.0000001
A2276,TWELVE CORNERS MIDDLE SCHOOL 2643 ELMWOOD AVE ROCHESTER,B5007,Twelve Corners Middle School 2643 Elmwood Ave Rochester,1.0000001
A2281,A D OLIVER MIDDLE SCHOOL 40 ALLEN ST BROCKPORT,B10,A D Oliver Middle School 40 Allen St Brockport,1.0000001
A2282,GINTHER ELEMENTARY SCHOOL 40 ALLEN ST BROCKPORT,B1613,Ginther Elementary School 40 Allen St Brockport,1.0000001
A2372,CAMDEN ELEMENTARY SCHOOL 1 OSWEGO ST CAMDEN,B670,Camden Elementary School 1 Oswego St Camden,1.0000001
A2399,RUSHMORE AVENUE SCHOOL 251 RUSHMORE AVE CARLE PLACE,B4324,Rushmore Avenue School 251 Rushmore Ave Carle Place,1.0000001
A2400,CARMEL HIGH SCHOOL 30 FAIR ST CARMEL,B726,Carmel High School 30 Fair St Carmel,1.0000001
A2444,CHARLOTTE SIDWAY SCHOOL 2451 BASELINE RD GRAND ISLAND,B820,Charlotte Sidway School 2451 Baseline Rd Grand Island,1.0000001
A2452,CHATHAM HIGH SCHOOL 50 WOODBRIDGE AVE CHATHAM,B826,Chatham High School 50 Woodbridge Ave Chatham,1.0000001
A2459,CHEEKTOWAGA MIDDLE SCHOOL 3600 UNION RD CHEEKTOWAGA,B835,Cheektowaga Middle School 3600 Union Rd Cheektowaga,1.0000001
A2461,CHENANGO FORKS HIGH SCHOOL 1 GORDON DR BINGHAMTON,B842,Chenango Forks High School 1 Gordon Dr Binghamton,1.0000001
A2478,CHITTENANGO MIDDLE SCHOOL 1732 FYLER RD CHITTENANGO,B863,Chittenango Middle School 1732 Fyler Rd Chittenango,1.0000001
A2488,CLARENCE MIDDLE SCHOOL 10150 GREINER RD CLARENCE,B888,Clarence Middle School 10150 Greiner Rd Clarence,1.0000001
A2502,CLINTON ELEMENTARY SCHOOL 75 CHENANGO AVE CLINTON,B901,Clinton Elementary School 75 Chenango Ave Clinton,1.0000001
A2505,CLYDE-SAVANNAH ELEMENTARY SCHOOL 212 E DEZENG ST CLYDE,B908,Clyde-Savannah Elementary School 212 E Dezeng St Clyde,1.0000001
A2513,HARMONY HILL SCHOOL MADELON K HICKEY WAY COHOES,B1798,Harmony Hill School Madelon K Hickey Way Cohoes,1.0000001
A2532,JOHN PEARL ELEMENTARY SCHOOL 1070 SMITHTOWN AVE BOHEMIA,B2295,John Pearl Elementary School 1070 Smithtown Ave Bohemia,1.0000001
A2550,CORINTH MIDDLE SCHOOL 105 OAK ST CORINTH,B985,Corinth Middle School 105 Oak St Corinth,1.0000001
A2561,CORNWALL ELEMENTARY SCHOOL 99 LEE RD CORNWALL,B993,Cornwall Elementary School 99 Lee Rd Cornwall,1.0000001
A2576,COXSACKIE-ATHENS MIDDLE SCHOOL 24 SUNSET BLVD COXSACKIE,B1010,Coxsackie-Athens Middle School 24 Sunset Blvd Coxsackie,1.0000001
A2600,DEPOSIT ELEMENTARY SCHOOL 171 2ND ST DEPOSIT,B1082,Deposit Elementary School 171 2nd St Deposit,1.0000001
A2602,JAMESVILLE ELEMENTARY SCHOOL 6409 E SENECA TPKE JAMESVILLE,B2236,Jamesville Elementary School 6409 E Seneca Tpke Jamesville,1.0000001
A2620,DUANESBURG ELEMENTARY SCHOOL 165 CHADWICK RD DELANSON,B1142,Duanesburg Elementary School 165 Chadwick Rd Delanson,1.0000001
A2646,HELENDALE ROAD PRIMARY SCHOOL 220 HELENDALE RD ROCHESTER,B1848,Helendale Road Primary School 220 Helendale Rd Rochester,1.0000001
A2664,EAST MORICHES SCHOOL 9 ADELAIDE AVE EAST MORICHES,B1207,East Moriches School 9 Adelaide Ave East Moriches,1.0000001
A2675,MINOA ELEMENTARY SCHOOL 501 N MAIN ST MINOA,B2818,Minoa Elementary School 501 N Main St Minoa,1.0000001
A2747,MARTHA BROWN MIDDLE SCHOOL 665 AYRAULT RD FAIRPORT,B2697,Martha Brown Middle School 665 Ayrault Rd Fairport,1.0000001
A2759,NORTHSIDE ELEMENTARY SCHOOL 55 POWELL PL FARMINGDALE,B3051,Northside Elementary School 55 Powell Pl Farmingdale,1.0000001
A2773,HARRY HOAG SCHOOL 25 HIGH ST FORT PLAIN,B1811,Harry Hoag School 25 High St Fort Plain,1.0000001
